correction_id,target,wiki_path,column_name,status,edited_line_no,old_desc,new_desc,notes
V_Fact_SnapshotEquity.TotalStockPositionAmount,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,TotalStockPositionAmount,applied,47,"Sum of position amounts where InstrumentTypeID IN (5,6) AND instrument is NOT a future. (Tier 1 — inherited from Fact_SnapshotEquity wiki)","Sum of position amounts where InstrumentTypeID IN (5,6) AND instrument is NOT a future. Represents CFD and real stock positions (excluding futures that also have InstrumentTypeID 5/6). Added with mutual exclusivity fix (Guy M, 2025-07-29). (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity.Total_TRSCrypto,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,Total_TRSCrypto,applied,57,"CFD-style crypto under TRS settlement (IsSettled = 0, SettlementTypeID = 2). (Tier 1 — inherited from Fact_SnapshotEquity wiki)",Sum of crypto position amounts where IsSettled = 0 AND InstrumentTypeID = 10 AND SettlementTypeID = 2. CFD-style crypto positions under TRS settlement (not yet settled to real ownership). Added 2022-01-27. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity.UpdateDate,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,UpdateDate,applied,46,ETL load timestamp (GETDATE() at MERGE/INSERT time). (Tier 1 — inherited from Fact_SnapshotEquity wiki),ETL load timestamp (GETDATE() at MERGE/INSERT time). Used for detecting recent updates in the year-end carryover and IsSettled change handling. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_ForDWHRep.AUM,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,AUM,applied,47,Assets Under Management. Formula: TotalMirrorPositionAmount + TotalCash - Credit. (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Assets Under Management. Formula: TotalMirrorPositionAmount + TotalCash - Credit. For MERGE INSERT: computed as TotalMirrorPositionsAmount + TotalMirrorCash. Confluence: ""AUC (or AUM) on PI Dashboard: Total Unrealized Copy Amount of the Copiers."". (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_ForDWHRep.BonusCredit,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,BonusCredit,applied,48,Bonus credit balance from History.ActiveCredit.BonusCredit. ISNULL to 0 in ETL. (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Bonus credit balance from History.ActiveCredit.BonusCredit. Confluence: ""History.Credit.CreditTypeID = 5, 7 → BackOffice.BonusType.BonusTypeID → History.Credit.BonusTypeID"". ISNULL to 0 in ETL. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_ForDWHRep.CID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,CID,applied,36,Customer ID. Grouping key for all equity aggregations. FK to Dim_Customer (CID = RealCID). HASH distribution key and part of PK. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Customer ID. Grouping key for all equity aggregations. FK to Dim_Customer (CID = RealCID). HASH distribution key and part of PK. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_ForDWHRep.Credit,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,Credit,applied,46,Outstanding credit/bonus balance from History.ActiveCredit. Last credit event per CID per day. (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Outstanding credit/bonus balance from History.ActiveCredit. Last credit event per CID per day (selected via ROW_NUMBER partition by CID, ordered by Occurred DESC, CreditID DESC). Negative values represent outstanding obligations. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_ForDWHRep.CreditID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,CreditID,applied,49,Last CreditID for this CID on this date from History.ActiveCredit. Used for auditing which credit record drives the snapshot. (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Last CreditID for this CID on this date from History.ActiveCredit. Selected as the most recent credit event via ROW_NUMBER(PARTITION BY CID, DateID ORDER BY Occurred DESC, CreditID DESC). Used for auditing which credit record drives the snapshot. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_ForDWHRep.DateRangeID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,DateRangeID,applied,37,"Encoded date range as 12-digit bigint (YYYYMMDDYYYY). FromDate in first 8 digits, ToDate suffix in last 4 digits. Decoded via Dim_Range. Part of PK. (Tier 1 — inherited from Fact_SnapshotEquity wiki)","Encoded date range as 12-digit bigint (YYYYMMDDYYYY). FromDate in first 8 digits, ToDate suffix in last 4 digits. New rows get @date+1231; updated rows get end-date set to @daybefore. Decoded via Dim_Range. Part of PK. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_ForDWHRep.InProcessCashouts,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,InProcessCashouts,applied,40,Sum of pending withdrawal amounts not yet finalized. Includes partially processed amounts and fees. (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Sum of pending withdrawal amounts for this CID that have not yet been finalized (statuses other than 3=Processed, 4=Cancelled, 5,6). Includes partially processed amounts for split-payment withdrawals plus associated fees. Computed by SP_Fact_SnapshotEquity_InProcessCashouts from Billing.Withdraw, History.WithdrawAction, and History.WithdrawToFundingAction. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_ForDWHRep.RealizedEquity,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,RealizedEquity,applied,45,Total account value. From History.ActiveCredit.RealizedEquity if non-zero; otherwise TotalCash + TotalPositionsAmount + InProcessCashouts. (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Customer's **settled (realized) equity** — the realized portion of customer balance. **Excludes unrealized PnL on open positions** (the unrealized component is `Fact_CustomerUnrealized_PnL.PositionPnL`). Computed as `History.ActiveCredit.RealizedEquity` if non-zero, otherwise `TotalCash + TotalPositionsAmount + InProcessCashouts` (cash + invested principal in open positions + pending cashouts). Together with PositionPnL it sums to the customer's full `Balance` per V_Liabilities: `Balance = RealizedEquity + PositionPnL`. NOTE: the Confluence definition of **Unrealized Equity** (""the total funds in the account, including profit/loss from open positions … the Portfolio value figure represented on the platform is Unrealized equity"") describes `Balance` (= RealizedEquity + PositionPnL), **not RealizedEquity itself** — do not confuse the two. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_ForDWHRep.TotalCash,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,TotalCash,applied,39,Customer's total cash balance for the day. Running-balance approach: previous day's TotalCash + sum of TotalCashChange from History.ActiveCredit. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Customer's total cash balance for the day. Computed as: previous day's TotalCash (from last row in current year) + sum of TotalCashChange from History.ActiveCredit for @dt. This running-balance approach was introduced 2020-06-07 replacing the direct History.Credit.TotalCash read. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_ForDWHRep.TotalCashCalculation,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,TotalCashCalculation,applied,58,Parallel computation of TotalCash for validation/audit (same formula). Cross-check column. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Parallel computation of TotalCash (same formula: TotalCashPreviousDate + TotalCashChangeAll). Exists as a validation/audit column to cross-check TotalCash. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_ForDWHRep.TotalCryptoPositionAmount,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,TotalCryptoPositionAmount,applied,53,Sum of position amounts where InstrumentTypeID = 10 AND instrument is NOT a future. CFD and real crypto positions. (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Sum of position amounts where InstrumentTypeID = 10 AND instrument is NOT a future. Represents CFD and real crypto positions. Confluence: ""TotalCryptoPositionAmount + TotalStockPositionAmount = TotalPositionsAmount"" (approximately, excluding other types). (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_ForDWHRep.TotalCryptoPositionAmount_TRS,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,TotalCryptoPositionAmount_TRS,applied,59,Sum of crypto position amounts where SettlementTypeID = 2 (TRS — Total Return Swap) AND instrument is NOT a future. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Sum of crypto position amounts where SettlementTypeID = 2 (TRS — Total Return Swap) AND instrument is NOT a future. Added 2022-01-27 (Inbal BML). TRS positions have different regulatory treatment than settled positions. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_ForDWHRep.TotalMirrorCash,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,TotalMirrorCash,applied,42,Cash available for copy-trading. Formula: TotalCash - Credit. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Cash available for copy-trading. Formula: TotalCash - Credit. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_ForDWHRep.TotalMirrorCryptoPositionAmount,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,TotalMirrorCryptoPositionAmount,applied,54,Mirror (copy-trading) subset of TotalCryptoPositionAmount. Same conditions plus MirrorID > 0 AND ParentPositionID != 0. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Mirror (copy-trading) subset of TotalCryptoPositionAmount. Same conditions plus MirrorID > 0 AND ParentPositionID != 0. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_ForDWHRep.TotalMirrorCryptoPositionAmount_TRS,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,TotalMirrorCryptoPositionAmount_TRS,applied,60,Mirror (copy-trading) subset of TotalCryptoPositionAmount_TRS. TRS crypto in copy relationships. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Mirror (copy-trading) subset of TotalCryptoPositionAmount_TRS. TRS crypto positions in copy relationships. Added 2022-01-27. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_ForDWHRep.TotalMirrorPositionsAmount,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,TotalMirrorPositionsAmount,applied,41,Sum of position amounts where MirrorID > 0 AND ParentPositionID != 0 (copy-trading positions only). (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Sum of position amounts where MirrorID > 0 AND ParentPositionID != 0 (copy-trading positions only, excluding the parent/guru's own positions). Represents the CID's total investment in copy relationships. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_ForDWHRep.TotalMirrorStockOrders,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,TotalMirrorStockOrders,applied,44,"Legacy column, hardcoded to 0. Removed 2019-03-03. Kept for schema compatibility. (Tier 1 — inherited from Fact_SnapshotEquity wiki)","Legacy column, hardcoded to 0. Removed 2019-03-03 alongside TotalStockOrders. Kept for schema compatibility. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_ForDWHRep.TotalMirrorStockPositionAmount,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,TotalMirrorStockPositionAmount,applied,52,Mirror (copy-trading) subset of TotalStockPositionAmount. MirrorID > 0 AND ParentPositionID != 0. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Mirror (copy-trading) subset of TotalStockPositionAmount. Adds MirrorID > 0 AND ParentPositionID != 0. Same mutual exclusivity fix with futures. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_ForDWHRep.TotalPositionsAmount,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,TotalPositionsAmount,applied,38,"Sum of all open position amounts (NewAmount) for this CID on this date. Includes all asset classes: CFD, stocks, crypto, futures, margin. (Tier 1 — inherited from Fact_SnapshotEquity wiki)","Sum of all open position amounts (NewAmount) for this CID on this date. Includes all asset classes: CFD, stocks, crypto, futures, margin. Source: open positions (Trade.OpenPositionEndOfDay) + same-day closed positions (History.ClosePositionEndOfDay) minus History.Credit CreditTypeID=13 adjustments. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_ForDWHRep.TotalRealCrypto,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,TotalRealCrypto,applied,56,Sum of position amounts where IsSettled = 1 AND InstrumentTypeID = 10 AND instrument is NOT a future. Real crypto ownership (settled positions). (Tier 1 — inherited from Fact_SnapshotEquity wiki),Sum of position amounts where IsSettled = 1 AND InstrumentTypeID = 10 AND instrument is NOT a future. Real crypto ownership (settled positions). Updated via IsSettled change tracking. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_ForDWHRep.TotalRealCryptoLoan,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,TotalRealCryptoLoan,applied,57,Sum of InitialAmount where IsSettled = 1 AND InstrumentTypeID = 10 AND NOT future AND Leverage = 2. Leveraged real crypto loan portion. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Sum of InitialAmount where IsSettled = 1 AND InstrumentTypeID = 10 AND NOT future AND Leverage = 2. Represents the initial investment in leveraged real crypto positions (the loan portion). Changed from Amount to InitialAmount on 2020-03-25. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_ForDWHRep.TotalRealStocks,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,TotalRealStocks,applied,55,"Sum of position amounts where IsSettled = 1 AND InstrumentTypeID IN (5,6) AND instrument is NOT a future. ""Real"" = customer owns underlying asset. (Tier 1 — inherited from Fact_SnapshotEquity wiki)","Sum of position amounts where IsSettled = 1 AND InstrumentTypeID IN (5,6) AND instrument is NOT a future. ""Real"" means the customer owns the underlying asset (settled/delivered). Updated via IsSettled change tracking from History.PositionChangeLog. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_ForDWHRep.TotalStockOrders,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,TotalStockOrders,applied,43,"Legacy column, hardcoded to 0. Removed 2019-03-03. Kept for schema compatibility. (Tier 1 — inherited from Fact_SnapshotEquity wiki)","Legacy column, hardcoded to 0. Removed 2019-03-03 (Boris Slutski) — no data in PROD since 2015. Kept for schema compatibility. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_ForDWHRep.TotalStockPositionAmount,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,TotalStockPositionAmount,applied,51,"Sum of position amounts where InstrumentTypeID IN (5,6) AND instrument is NOT a future. CFD and real stock positions. (Tier 1 — inherited from Fact_SnapshotEquity wiki)","Sum of position amounts where InstrumentTypeID IN (5,6) AND instrument is NOT a future. Represents CFD and real stock positions (excluding futures that also have InstrumentTypeID 5/6). Added with mutual exclusivity fix (Guy M, 2025-07-29). (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_ForDWHRep.Total_TRSCrypto,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,Total_TRSCrypto,applied,61,Sum of crypto position amounts where IsSettled = 0 AND InstrumentTypeID = 10 AND SettlementTypeID = 2. CFD-style crypto under TRS settlement. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Sum of crypto position amounts where IsSettled = 0 AND InstrumentTypeID = 10 AND SettlementTypeID = 2. CFD-style crypto positions under TRS settlement (not yet settled to real ownership). Added 2022-01-27. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_ForDWHRep.UpdateDate,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,UpdateDate,applied,50,ETL load timestamp (GETDATE() at MERGE/INSERT time). Not the business event time. (Tier 1 — inherited from Fact_SnapshotEquity wiki),ETL load timestamp (GETDATE() at MERGE/INSERT time). Used for detecting recent updates in the year-end carryover and IsSettled change handling. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_FromDateID.AUM,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,AUM,applied,50,Assets Under Management. Formula: TotalMirrorPositionAmount + TotalCash - Credit. (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Assets Under Management. Formula: TotalMirrorPositionAmount + TotalCash - Credit. For MERGE INSERT: computed as TotalMirrorPositionsAmount + TotalMirrorCash. Confluence: ""AUC (or AUM) on PI Dashboard: Total Unrealized Copy Amount of the Copiers."". (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_FromDateID.BonusCredit,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,BonusCredit,applied,51,Bonus credit balance from History.ActiveCredit.BonusCredit. ISNULL to 0 in ETL. (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Bonus credit balance from History.ActiveCredit.BonusCredit. Confluence: ""History.Credit.CreditTypeID = 5, 7 → BackOffice.BonusType.BonusTypeID → History.Credit.BonusTypeID"". ISNULL to 0 in ETL. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_FromDateID.CID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,CID,applied,39,Customer ID. Grouping key for all equity aggregations. FK to Dim_Customer (CID = RealCID). HASH distribution key and part of PK. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Customer ID. Grouping key for all equity aggregations. FK to Dim_Customer (CID = RealCID). HASH distribution key and part of PK. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_FromDateID.Credit,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,Credit,applied,49,Outstanding credit/bonus balance from History.ActiveCredit. Last credit event per CID per day. (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Outstanding credit/bonus balance from History.ActiveCredit. Last credit event per CID per day (selected via ROW_NUMBER partition by CID, ordered by Occurred DESC, CreditID DESC). Negative values represent outstanding obligations. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_FromDateID.CreditID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,CreditID,applied,52,Last CreditID for this CID on this date from History.ActiveCredit. Audit column. (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Last CreditID for this CID on this date from History.ActiveCredit. Selected as the most recent credit event via ROW_NUMBER(PARTITION BY CID, DateID ORDER BY Occurred DESC, CreditID DESC). Used for auditing which credit record drives the snapshot. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_FromDateID.DateRangeID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,DateRangeID,applied,40,Encoded date range as 12-digit bigint (YYYYMMDDYYYY). Decoded via Dim_Range. Part of PK. (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Encoded date range as 12-digit bigint (YYYYMMDDYYYY). FromDate in first 8 digits, ToDate suffix in last 4 digits. New rows get @date+1231; updated rows get end-date set to @daybefore. Decoded via Dim_Range. Part of PK. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_FromDateID.FromDateID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,FromDateID,applied,37,Start date of the equity snapshot range (YYYYMMDD integer). First 8 digits of the encoded DateRangeID. (Tier 1 — inherited from Dim_Range wiki),"Start date of the range in YYYYMMDD integer format. Derived from DateRangeID: LEFT(DateRangeID, 8). Range: 20070101 to 20260310. (Tier 2 — via Dim_Range)",L1-structural
V_Fact_SnapshotEquity_FromDateID.InProcessCashouts,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,InProcessCashouts,applied,43,Sum of pending withdrawal amounts not yet finalized. (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Sum of pending withdrawal amounts for this CID that have not yet been finalized (statuses other than 3=Processed, 4=Cancelled, 5,6). Includes partially processed amounts for split-payment withdrawals plus associated fees. Computed by SP_Fact_SnapshotEquity_InProcessCashouts from Billing.Withdraw, History.WithdrawAction, and History.WithdrawToFundingAction. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_FromDateID.RealizedEquity,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,RealizedEquity,applied,48,"Customer's settled (realized) equity — the realized portion of customer balance, excluding unrealized PnL on open positions (which lives in Fact_CustomerUnrealized_PnL.PositionPnL). From History.ActiveCredit.RealizedEquity if non-zero; otherwise TotalCash + TotalPositionsAmount + InProcessCashouts. Together with PositionPnL it sums to Balance per V_Liabilities (Balance = RealizedEquity + PositionPnL). (Tier 1 — inherited from Fact_SnapshotEquity wiki)","Customer's **settled (realized) equity** — the realized portion of customer balance. **Excludes unrealized PnL on open positions** (the unrealized component is `Fact_CustomerUnrealized_PnL.PositionPnL`). Computed as `History.ActiveCredit.RealizedEquity` if non-zero, otherwise `TotalCash + TotalPositionsAmount + InProcessCashouts` (cash + invested principal in open positions + pending cashouts). Together with PositionPnL it sums to the customer's full `Balance` per V_Liabilities: `Balance = RealizedEquity + PositionPnL`. NOTE: the Confluence definition of **Unrealized Equity** (""the total funds in the account, including profit/loss from open positions … the Portfolio value figure represented on the platform is Unrealized equity"") describes `Balance` (= RealizedEquity + PositionPnL), **not RealizedEquity itself** — do not confuse the two. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_FromDateID.ToDateID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,ToDateID,applied,38,End date of the equity snapshot range (YYYYMMDD integer). Active rows have ToDateID = YYYY1231. (Tier 1 — inherited from Dim_Range wiki),End date of the range in YYYYMMDD integer format. Derived from DateRangeID: YYYY(From) + MMDD(last 4 chars of DateRangeID). The year of ToDate always equals the year of FromDate. Range: 20070826 to 20261231. (Tier 2 — via Dim_Range),L1-structural
V_Fact_SnapshotEquity_FromDateID.TotalCash,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,TotalCash,applied,42,Customer's total cash balance for the day. Running-balance approach. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Customer's total cash balance for the day. Computed as: previous day's TotalCash (from last row in current year) + sum of TotalCashChange from History.ActiveCredit for @dt. This running-balance approach was introduced 2020-06-07 replacing the direct History.Credit.TotalCash read. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_FromDateID.TotalCashCalculation,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,TotalCashCalculation,applied,61,Parallel computation of TotalCash for validation/audit. Cross-check column. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Parallel computation of TotalCash (same formula: TotalCashPreviousDate + TotalCashChangeAll). Exists as a validation/audit column to cross-check TotalCash. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_FromDateID.TotalCryptoPositionAmount,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,TotalCryptoPositionAmount,applied,56,Sum of position amounts where InstrumentTypeID = 10 AND instrument is NOT a future. (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Sum of position amounts where InstrumentTypeID = 10 AND instrument is NOT a future. Represents CFD and real crypto positions. Confluence: ""TotalCryptoPositionAmount + TotalStockPositionAmount = TotalPositionsAmount"" (approximately, excluding other types). (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_FromDateID.TotalCryptoPositionAmount_TRS,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,TotalCryptoPositionAmount_TRS,applied,62,Crypto position amounts where SettlementTypeID = 2 (TRS). (Tier 1 — inherited from Fact_SnapshotEquity wiki),Sum of crypto position amounts where SettlementTypeID = 2 (TRS — Total Return Swap) AND instrument is NOT a future. Added 2022-01-27 (Inbal BML). TRS positions have different regulatory treatment than settled positions. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_FromDateID.TotalMirrorCash,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,TotalMirrorCash,applied,45,Cash available for copy-trading. Formula: TotalCash - Credit. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Cash available for copy-trading. Formula: TotalCash - Credit. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_FromDateID.TotalMirrorCryptoPositionAmount,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,TotalMirrorCryptoPositionAmount,applied,57,Mirror subset of TotalCryptoPositionAmount. MirrorID > 0 AND ParentPositionID != 0. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Mirror (copy-trading) subset of TotalCryptoPositionAmount. Same conditions plus MirrorID > 0 AND ParentPositionID != 0. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_FromDateID.TotalMirrorCryptoPositionAmount_TRS,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,TotalMirrorCryptoPositionAmount_TRS,applied,63,Mirror subset of TotalCryptoPositionAmount_TRS. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Mirror (copy-trading) subset of TotalCryptoPositionAmount_TRS. TRS crypto positions in copy relationships. Added 2022-01-27. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_FromDateID.TotalMirrorPositionsAmount,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,TotalMirrorPositionsAmount,applied,44,Sum of copy-trading position amounts (MirrorID > 0 AND ParentPositionID != 0). (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Sum of position amounts where MirrorID > 0 AND ParentPositionID != 0 (copy-trading positions only, excluding the parent/guru's own positions). Represents the CID's total investment in copy relationships. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
