column_name,occurrence_count,distinct_tables
priceinusd_1,4,4
card_planned_investment_selection_tab_values,4,4
available_filters,4,4
poi_document_status_1,4,4
gk,4,4
ajax,4,4
clickpagerbind,4,4
user_page_pi_level,4,4
t_axis_model_componentindex,4,4
RealizedVmSecurities,4,4
playerstatusreasonid,4,4
car_check_trading_knowledge,4,4
af_ad_id_numeric,4,4
correlationid_1,4,4
market_hours_items_shown,4,4
kyc_flow_1_2,4,4
is_sl_default_used,4,4
cloud,4,4
BrokerFeesCommodities,4,4
transfer_direction,4,4
asset_score_string,4,4
pcr,4,4
crypto_wallet_value,4,4
countryinclude,4,4
fb,4,4
vtp_,4,4
fis_names,4,4
designated_regulation_ie,4,4
leanpaymentintentid,4,4
copiersmax,4,4
CmonTradData_TxData_Cmmdty_Nrgy_Coal_BasePdct,4,4
ME_Type_Desc,4,4
Program,4,4
BounceBackUSDUpToLimit,4,4
DocumentTypeID,4,4
tid,4,4
abteststocksctaurl,4,4
is_wechat_enabled,4,4
itemsshown,4,4
comparison_items_return_values,4,4
AllowManualTrading,4,4
Age_Tier,4,4
Screening_EOM,4,4
StepName,4,4
messagegroupkey_1,4,4
copyinvestmentpctmin,4,4
is_apple_enabled,4,4
default_middle_name,4,4
related_pis_widget_items_shown,4,4
balance,4,4
level_1,4,4
kycexperiment,4,4
DepositsYTD,4,4
filter_selections,4,4
number_of_copiers_blob,4,4
realcid_1,4,4
positions_type,4,4
enddate_1,4,4
background,4,4
crypto_eligibility_result,4,4
return_period,4,4
item_price_string,4,4
this_uetconfig_tcf_hasloaded,4,4
units_to_deduct,4,4
optionsstatus,4,4
trialend_1,4,4
file,4,4
dark_mode,4,4
e_attributionreporting,4,4
regex,4,4
devicememory_string,4,4
outflow_count,4,4
extraction_status,4,4
followerscount,4,4
reactroot,4,4
hhhh,4,4
optimizely_social_signup_buttons,4,4
media,4,4
Is_eMoneyClientRisk_Medium,4,4
hasNextPage,4,4
POI_SOW,4,4
gainmin_string,4,4
iscryptocurrencies,4,4
number_of_items_1,4,4
cid_1_2_string,4,4
news_widget_number_of_items,4,4
units_1_string,4,4
VerificationDate,4,4
ManualCFD_FullCommissionOnClose,4,4
c_multiple,4,4
data_1_string,4,4
closure_date_1,4,4
messagetype,4,4
post_location,4,4
monthly_limit,4,4
convertedamount_1,4,4
playerlevelid,4,4
provider1_name_1,4,4
is_duplicate_1,4,4
selected_subscription,4,4
destination_id,4,4
BillPay,4,4
SettingStatus,4,4
darkreaderinlinecolor,4,4
alternative_assets_items_shown_type,4,4
allowmanualtrading,4,4
defaultcurrency_1,4,4
card_crypto_trading_knowledge_retake_popup_selection_tab_values,4,4
alternative_assets_number_of_items_shown,4,4
translated,4,4
default_trading_strategy_selection,4,4
properties,4,4
bankdetails,4,4
startdate_1,4,4
aggregatable_numeric,4,4
MaxPositionUnitsForRedeem,4,4
is_items_list_empty,4,4
isallowedtobuy,4,4
options_promotion_tab_status,4,4
mp_screen_width_string,4,4
periodstart_1,4,4
paymentoption,4,4
sessionidentifier,4,4
TxTypeID,4,4
od,4,4
json,4,4
asset_breakdown_after_copying_percentages,4,4
x_user_trading_account_id,4,4
spaceship_value,4,4
amount_in_fiat,4,4
countrybyid_string,4,4
academy_segment_name,4,4
zi,4,4
disconnection_status,4,4
phonetypeid,4,4
errormessage,4,4
source_1,4,4
ALGO,4,4
application_units_transacted,4,4
inflow_units,4,4
recent_searches_number_of_items_shown,4,4
level_of_knowledge_selection,4,4
items,4,4
place_of_birth_selection,4,4
a_ia,4,4
card_item_position,4,4
transactiontype_1,4,4
cms_cards_available,4,4
HighRiskNoPOIncome,4,4
linktitle,4,4
time_to_load,4,4
copiersgainmax,4,4
uid,4,4
parentcid,4,4
res_order_1_string,4,4
optimizely_etoro_com_above_fold_content_test,4,4
take_profit_type,4,4
SecureIDAsDecimal,4,4
BrokerInterestSecurities,4,4
AdvisorFees,4,4
WithholdingTaxCollectedMTD,4,4
agenticmarkdownid,4,4
acsbclickablecontrastskipped,4,4
mobile_big_movers_items_shown_return,4,4
address_string,4,4
breakdown_segment_name,4,4
number_of_positions_opened,4,4
x_experiment_id_1,4,4
riskscoremax,4,4
d_hl,4,4
calculated_page_type,4,4
click_date_1,4,4
default_fis_names,4,4
mp_initiql_referrer,4,4
ManualCFD_CommissionOnClose,4,4
WithholdingTaxCollectedSecurities,4,4
oded,4,4
selected_bubble,4,4
kyc_country,4,4
maxstoplosspercentagenonleveragedsell,4,4
PRE_MARKET_TIME,4,4
isinCode,4,4
loglevel,4,4
timeframe,4,4
button_type_numeric,4,4
english_page_url,4,4
step_numeric,4,4
beat_the_market_items_shown,4,4
m_1,4,4
res_update,4,4
a_metadata_user_data_from_code,4,4
IsEligibleForRAFBonusCountry,4,4
D90,4,4
pinned_posts_items_thumbnail_status,4,4
liquid_assets_selection,4,4
u_innerhtml,4,4
cover_image_ver,4,4
CurrencyName,4,4
RealizedVmCommodities,4,4
NetTradesPurchasesMTD,4,4
card_item_description,4,4
res_2_blob,4,4
istrialconversion,4,4
fieldname_1,4,4
flow_step_number,4,4
searchfor,4,4
dluid,4,4
self,4,4
car_professional_certificate,4,4
STAMP_DUTY,4,4
default_cka_work_experience,4,4
tickers_widget_items_shown_current_price_blob,4,4
modalname,4,4
mp_device,4,4
res_2,4,4
fundstoadd_1,4,4
instrumentid_1_2,4,4
tickers_widget_number_of_items_shown_string,4,4
current_item,4,4
optin,4,4
counter,4,4
bh,4,4
ClientRequestedAmount,4,4
properties_locale,4,4
item_status,4,4
ispopularinvestor,4,4
SpreadLockThresholdPercentage,4,4
ExcessFundSweepCom,4,4
zip_1,4,4
first_post_length,4,4
test_target,4,4
card_cka_training_courses_tab_values,4,4
filter_selection,4,4
af_is_retargeting,4,4
card_cka_academic_qualification_tab_values,4,4
wind_gust_direction_avg,4,4
ManualStocks_Commissions,4,4
discovery_page_type,4,4
academy_widget_number_of_items,4,4
CtrPtySpcfcData_CtrPty_OthrCtrPty_RptgOblgtn,4,4
OriginatingTool,4,4
TradeAllocation,4,4
webpage,4,4
itemname,4,4
risk_score,4,4
e_ownerdocument,4,4
mp_failure_description,4,4
qr_popup_href,4,4
SpreadPct,4,4
AccountStatusChangeReasonCode,4,4
excerpt,4,4
document_cookie,4,4
ab_m_es_hero_to_mobile_app,4,4
market_open,4,4
instrument_blob,4,4
session_time,4,4
xa,4,4
FiatAmount,4,4
checked_etr_ymd,4,4
TransactionTax,4,4
BrokerInterestYTD,4,4
href_url,4,4
isopenbankconnected,4,4
bincoutry_1,4,4
minutes_of_sun,4,4
link,4,4
rob,4,4
edit,4,4
batch_start_time,4,4
funnel_referrer,4,4
mobile_top_movers_items_shown_return,4,4
portfolio_overview_profit_loss_usd_numeric,4,4
registrationtime,4,4
amountconverted,4,4
BounceBackHolderAmountUpToLimit,4,4
take_profit_change,4,4
usa_banner_appear,4,4
default_country_code_selection,4,4
context,4,4
markets_outperformers_items_shown,4,4
discovery_item_bundle,4,4
daily_movers_prices_shown,4,4
FundTypeID,4,4
sv,4,4
has_paypal_agreement,4,4
mobile_trending_assets_number_of_items_shown,4,4
trending_on_the_feed_searches_number_of_items_shown,4,4
BondInterestMTD,4,4
CFDChargesYTD,4,4
title_on_ticker,4,4
long_term_investors,4,4
card_car_professional_certificate_tab_values,4,4
solar_radiation_net_total,4,4
booking_id,4,4
ad_group_criterion_status,4,4
Display_Name__c,4,4
Security_Description_4,4,4
WithholdingTaxCollected,4,4
selected_bank,4,4
fields,4,4
elements_seen,4,4
interest_on_balance_shown,4,4
grouped_1,4,4
user_segmentation,4,4
activity_name_1_2,4,4
yh,4,4
mp_ae_crashed_reason,4,4
peaktovalleymin,4,4
ab_new_cover,4,4
TemplateID,4,4
DDDays_VL2toVL3,4,4
url_1,4,4
eb_1,4,4
uad,4,4
cardtype_1,4,4
player_level_id_string,4,4
ManualCFD_FullCommissions,4,4
EndingCashCollateralSLBCommodities,4,4
changedto,4,4
action_type_1,4,4
comment_instruments_mentioned_type,4,4
mp_shredded_upcoming_events_items_shown_shredded_event_forecast,4,4
trackingid,4,4
Response__c,4,4
utm_campaign_id,4,4
etm_card_type,4,4
clicked_blob,4,4
partially_completed_courses_count,4,4
amount_in_usd,4,4
switch_to_portfolio_1,4,4
is_upcoming_timeframe,4,4
status_text,4,4
category_type,4,4
FirmCustInd,4,4
DepotModeID,4,4
validationerror_blob,4,4
createdonunixtimems,4,4
avatars_1,4,4
experimentname_1,4,4
datalayer_,4,4
n_lasteffect_nexteffect,4,4
@SettlementsTransactions_SettlementTransaction@Id-637239,4,4
testexperimentlistid,4,4
groupid,4,4
optimizely_homepage_yotpo_test_copywriting_31_7_mobile,4,4
uc06,4,4
e_,4,4
instrument_type_numeric,4,4
your_investment_type,4,4
copy_value,4,4
Inventorytype,4,4
InsuredDepositInterest,4,4
downloadid_blob,4,4
first_post_language_code,4,4
style,4,4
diversified_initial_investment_shown,4,4
flowname,4,4
elementtype,4,4
precipitation_type_predominant,4,4
PriceRatioClosing,4,4
Spread_L/S_BPS,4,4
af_revenue,4,4
depositsuccess,4,4
mp_empty_1_2_3,4,4
scripts,4,4
default_cfd_assessment_set_2_question_5_selection,4,4
additionalinfo,4,4
is_logged_in_user,4,4
params,4,4
delta_perc_conf_high,4,4
detailedmessage,4,4
downloadid,4,4
parent_type,4,4
playerstatusid,4,4
params_string,4,4
registration_type,4,4
availablecurrencies_1,4,4
error_info,4,4
TotalCryptoPositionAmount,4,4
number_of_stocks,4,4
mp_original_event_name,4,4
formlanguage,4,4
card_design_variant,4,4
close_type,4,4
sourcelang,4,4
default_cka_training_courses,4,4
available_cash_in_local_account,4,4
p_l_,4,4
options_crypto_trading,4,4
DemoCid,4,4
filled_wish_to_invest_selection,4,4
email_field_status_reason_blob,4,4
inviter,4,4
default_acquired_or_applied_for_us_citizenship_checkbox,4,4
relingoblock,4,4
candlesobj,4,4
allowbuy,4,4
link_name,4,4
default_liquid_assets_selection,4,4
sznoriginaltext,4,4
outflow_units,4,4
funnelid_1_2,4,4
verification_status,4,4
i_textfill,4,4
portfolio_mode,4,4
ev_final_result,4,4
shared_post_id,4,4
activeelementtag,4,4
bidder_uuid,4,4
ns,4,4
InstrumentID_Final,4,4
res_0,4,4
financial_status_total_cash_chosen,4,4
selectedoptions,4,4
password_status_1,4,4
mobile_device_brand,4,4
post_trade_card_status,4,4
portfolio_value_mode,4,4
isautosweepon_1,4,4
defaultstoplosspercentagenonleveraged,4,4
mp_partner_id,4,4
depositcreateddate,4,4
SubCategoryId,4,4
searchvalue,4,4
s_hash,4,4
rnds8,4,4
piurl,4,4
card_cka_check_equities_experience_tab_values,4,4
badge_name,4,4
analysis_forecast_consensus,4,4
CtrPtySpcfcData_CtrPty_OthrCtrPty_Ntr_FI_Sctr_Cd,4,4
CtrPtySpcfcData_CtrPty_OthrCtrPty_IdTp_Lgl_Id_LEI,4,4
tax_group,4,4
lastTradingDateTime,4,4
siblingOf,4,4
amountoftaxids,4,4
files,4,4
Is_EmailVerf,4,4
s_options_rtl,4,4
is_logged_in_user_string,4,4
extended_hours_items_shown_type,4,4
errorcode_1,4,4
eventname,4,4
FXTranslationGain/LossCommodities,4,4
msclkid,4,4
current_page_title,4,4
wave_index,4,4
mps,4,4
Diff_Units,4,4
trending_assets_gains_shown,4,4
pi_cards_shown,4,4
t_1_2,4,4
bannertype,4,4
copyblock,4,4
us_hp_main_screen_ab_test,4,4
CmonTradData_TxData_DerivEvt_TmStmp_Dt,4,4
res_1_numeric,4,4
watchlist_view_mode,4,4
preview,4,4
card_name_1,4,4
post_trade_card_status_string,4,4
V3toFTDSameWeek,4,4
bidder_id,4,4
social_security_number_field_shown,4,4
mailing_address_checkbox,4,4
language_code_1,4,4
i_identify_user_id,4,4
paymentmethodtype,4,4
TotalEquityClub,4,4
post_number_of_items_mentioned,4,4
card_numeric,4,4
verification_level_1_2,4,4
current_pi,4,4
mobile_top_movers_items_current_prices,4,4
designated_regulation_1_2,4,4
default_cfd_assessment_set_2_question_1_selection,4,4
Label_isAbuse_4,4,4
failure_instruments_symbols,4,4
notification_type_1,4,4
airdropfailedreason_1,4,4
Security_Description_2,4,4
marketing_promotion_consent_checkbox,4,4
trending_assets_widget,4,4
institutionname_1,4,4
new_default,4,4
transactionid_1_2_3,4,4
overview_state,4,4
base_url,4,4
item_return,4,4
time_on_post,4,4
AllowEditSLTP,4,4
CheckDate,4,4
applicationid,4,4
template,4,4
Is_eMoneyClientRisk_Null,4,4
Uncovered_NOP,4,4
VL2_SOM,4,4
appname,4,4
nonleveragedsellendofweekfee,4,4
affiliateid_numeric,4,4
mp_search_engine,4,4
filled_street,4,4
ab_hp_diversify_section_vs_trustwidget_de_26906530533_,4,4
this_isdefine,4,4
RegDate,4,4
paramname,4,4
failure_number_of_assets,4,4
periodend,4,4
invitee_id,4,4
tostring,4,4
crypto_trading_knowledge_selection,4,4
length_of_recap_numeric,4,4
default_car_check_user_in_other_fi,4,4
provider1_result_1,4,4
weekly_dradown,4,4
completed_lesson_rate,4,4
mp_shredded_items_seen_shredded_iscrypto,4,4
tab_name_1_2,4,4
MarketingExpenseID,4,4
Security_Description_3,4,4
verification_level_1,4,4
onelink_url,4,4
CtrPtySpcfcData_CtrPty_SubmitgAgt_LEI,4,4
TxId_DerivEvtTmStmp_Dt,4,4
desk,4,4
IsExternal,4,4
academy_segment,4,4
experimentid,4,4
x_button,4,4
funnelfromid_1_blob,4,4
af_c_id,4,4
IsTradedDemo,4,4
Number_of_Investors_Points_Potential,4,4
poc,4,4
element_action,4,4
trading_action,4,4
clickscount,4,4
item_price_change,4,4
positionid_1,4,4
checked,4,4
fb_1,4,4
done,4,4
res_open_string,4,4
slice,4,4
ToBeCancelled,4,4
generic_id,4,4
Service_Language__c,4,4
password_value,4,4
isinstantpayment,4,4
executeposttransferaction,4,4
designatedregulationid,4,4
reason_name,4,4
pis_displayed,4,4
clientid,4,4
currencysymbol,4,4
e_map,4,4
related_assets_widget_items_gain,4,4
amop_form,4,4
itemowner,4,4
trading_number_of_times_selection_stocks,4,4
registration_date_time_1,4,4
EXPIRATION_DATETIME,4,4
CtrPtySpcfcData_CtrPty_OthrCtrPty_Ntr_FI_ClrThrshld,4,4
AddedBy,4,4
element_status,4,4
subaffiliate,4,4
c_set,4,4
electron,4,4
card_name_,4,4
deep_link,4,4
IsGlobalFTD,4,4
EntityName,4,4
CustomerAddressAsString,4,4
number_of_columns,4,4
mp_failure_reason,4,4
options_autoplay,4,4
abort,4,4
res_current,4,4
ModelDate,4,4
ipoSubscriptionCommodities,4,4
terms_field_status_reason_blob,4,4
tickers_widget_items_shown_type,4,4
countryidafterkyc_1,4,4
is_activities_available,4,4
ice_lwe,4,4
BillPaySecurities,4,4
unspsanitized,4,4
default_cka_check_trading_knowledge_blob,4,4
copyinvestmentpctmax,4,4
ri,4,4
search_item_type,4,4
manual,4,4
c_1,4,4
CommodityDerivativeIndicator,4,4
PaymentAmount,4,4
Bonus_Points,4,4
Summary,4,4
ExpectedFullCommissionOnClose,4,4
SaxoPortfolioManagerTriggered,4,4
mj,4,4
accountfundingid,4,4
g_,4,4
filled_birth_day,4,4
error_message_code,4,4
p,4,4
INSTRUMENT_CALL_PUT,4,4
NamedListTypeID,4,4
feed_owner_type,4,4
portfolio_news_number_of_emojis,4,4
related_pis_widget_items_gain,4,4
dl_1,4,4
e_firstupdate,4,4
charttype,4,4
is_weekend,4,4
Sum_Diff_100,4,4
post_language_code,4,4
hasqtip,4,4
abtestingusmobilevar,4,4
variables_1,4,4
positions_numeric,4,4
item_return_numeric,4,4
uime,4,4
stock_choice,4,4
detail,4,4
output_address,4,4
BounceBackUSD,4,4
DonationsSecurities,4,4
selectedleverage,4,4
default_cka_check_equities_experience,4,4
depositcompletionnotes,4,4
tag_type_1,4,4
airdropplan_1,4,4
copy_parent_gcid,4,4
MaxTakeProfitPercentage,4,4
attachment_status_string,4,4
about_number_of_copiers,4,4
card_item_footer,4,4
insist2fa,4,4
dateformat,4,4
class,4,4
island_submit_button_registered,4,4
screener_user_experience,4,4
search_results_type,4,4
progress_bar_type,4,4
user_page_pi_level_1,4,4
listeneriswrapped,4,4
max_autoscale_workers,4,4
pct_change,4,4
CommissionCreditsRedemptionCommodities,4,4
CFDChargesSecurities,4,4
BillableCommissionsYTD,4,4
mp_original_distinct_id,4,4
user_page_pi_level_1_string,4,4
optimizely_homepage_yotpo_test_copywriting_31_7_desktop_1_,4,4
moztranslationsid,4,4
android_sdk_version_string,4,4
pageurl,4,4
flow_name,4,4
resource_center_version_number,4,4
cancellationreason,4,4
issubscriber,4,4
my_money_carousel_order,4,4
filled_car_work_experience_blob,4,4
months,4,4
onelink,4,4
statement_terms_checkbox,4,4
p_zoom,4,4
instrument_type_blob,4,4
number_of_pending_rewards,4,4
sort_selection,4,4
default_cfd_assessment_question_2_selection,4,4
comment_number_of_items_mentioned,4,4
ccmversion,4,4
c_value,4,4
fromlanguage,4,4
hammerheadfocused,4,4
elemnt_subname,4,4
CmonTradData_TxData_Cmmdty_Agrcltrl_GrnOilSeed_SubPdct,4,4
ORDER_DATETIME,4,4
sourceurl,4,4
card_trading_number_of_times_selection_stocks_tab_values,4,4
Bonus_Points_Potential,4,4
utm_term,4,4
item_upside,4,4
s_coord,4,4
insiders_action,4,4
zone_symbol_state,4,4
res_all,4,4
related_assets_widget_number_of_items,4,4
related_assets_widget_number_of_items_blob,4,4
ManualStocksopen_poscount,4,4
RealizedForexVmMTD,4,4
ExcessFundSweepMTD,4,4
fundingtypename,4,4
ttb_checked,4,4
coursename,4,4
current_url_search,4,4
LendingTotalOpeningBalanceUSD,4,4
OpeningNonFCA,4,4
LendingOut,4,4
MultiplyThisByInterestRate,4,4
node_type,4,4
VALOREN,4,4
errortype,4,4
copy_id,4,4
iscontractexpiry,4,4
x_user_options_status,4,4
x_user_options_currency_id,4,4
CtrPtySpcfcData_Valtn_TmStmp,4,4
UserWalletAllowance,4,4
CountryOfIssue,4,4
subcategory_id,4,4
depositcount_1,4,4
Product_Name,4,4
V0toV1SameWeek,4,4
Liabilities,4,4
e_lasteffect_nexteffect,4,4
filled_fatca_checkbox,4,4
href,4,4
isrecurringteaserenable,4,4
countries_string,4,4
calendar_filters,4,4
isnewform,4,4
iswechatenabled,4,4
html_tmpl,4,4
save_date,4,4
IsFTC_Status,4,4
comment_owner_private_account,4,4
sort,4,4
default_trading_number_of_times_selection_crypto,4,4
first_post_number_of_links,4,4
page_type,4,4
has_etm_card,4,4
extended_hours_toggle_boolean,4,4
default_car_check_trading_knowledge_blob,4,4
left_courses_count,4,4
snow_cover_min,4,4
deleted,4,4
keyword_match_type,4,4
CustodyNetMove,4,4
marketmode,4,4
text_on_the_card,4,4
formstatus,4,4
disable_spa_fix,4,4
mobile_big_movers_items_shown_type_string,4,4
transactionid,4,4
ro,4,4
comment_owner_redirect_username,4,4
updatedirectioncontrols,4,4
CmonTradData_TxData_Cmmdty_Agrcltrl_Soft_BasePdct,4,4
iconUrl,4,4
analysis_consensus_price_target,4,4
AdjustedPegPrice,4,4
number_of_changed_items,4,4
depositid_string,4,4
market_events_event_type,4,4
selected_item_name,4,4
e_z,4,4
clientrateforcalc,4,4
notification_type_blob,4,4
elempresentedpercentage,4,4
CashSettlingMtm,4,4
BillableSalesTaxYTD,4,4
isverified,4,4
answer_string,4,4
referals_used,4,4
number_of_completed_lessons,4,4
variationid_1,4,4
mp_shredded_items_seen_shredded_name,4,4
error_text_numeric,4,4
mp_initial_referring_domain_boolean,4,4
card_car_check_user_in_other_fi_tab_values,4,4
presetname,4,4
acsbmenu,4,4
olhasclickhandler,4,4
express_checkout,4,4
event_id_1,4,4
x_event_triggered,4,4
fundtype,4,4
mp_lib,4,4
MaxTickOccurred,4,4
SortCode,4,4
affiliate_owner,4,4
firstscript,4,4
x_user_trading_status_string,4,4
is_under_minimum_amount,4,4
related_pis_is_model_type,4,4
is_locked_account_string,4,4
tax_checkbox_shown,4,4
userid,4,4
assettype,4,4
Touches,4,4
Donations,4,4
HoldingPeriodDateTime,4,4
TaxReceivablesSecurities,4,4
mp_shredded_items_seen_shredded_isetf,4,4
temptestgroupkey001,4,4
alert_amount,4,4
totalpendingpayees,4,4
leveragedsellendofweekfee,4,4
comparison_time_period,4,4
trader_s_sentiment_buy_ratio,4,4
card_cfd_assessment_question_5_selection_tab_values,4,4
notification,4,4
played_time,4,4
recurring_eligibility,4,4
country_selection,4,4
bin_1,4,4
CmonTradData_CtrctData_PdctId_UnqPdctIdr_Id,4,4
NtnlCcy,4,4
inflow_aud_amount,4,4
opentradevariation,4,4
policycheckbox,4,4
payment_paymentprovidertransaction_status_1,4,4
FTD_Month,4,4
ProductID,4,4
instrumentname_1,4,4
pagetype,4,4
en,4,4
filled_car_professional_certificate_blob,4,4
market_analysis_item_analysts,4,4
currentpagetype_blob,4,4
hidesocialconnect,4,4
CurrencyIso,4,4
InternalCode_CONVERTED,4,4
CancellationDate,4,4
Withdrawals,4,4
cmsmarketingcard,4,4
stocks_lending_potential_revenue_type,4,4
edg,4,4
education_videos_shown,4,4
navigation_language,4,4
trading_signals_hedge_funds_sentiment,4,4
Open/Close,4,4
_c16,4,4
default_pep_q2_text,4,4
v_8979c97e,4,4
spreads_option_short_strike_price,4,4
trending_on_etoro_number_of_items_shown,4,4
selected_subcategory,4,4
ShrtNm,4,4
CmonTradData_TxData_ExctnTmStmp,4,4
STOP_PRICE,4,4
CmonTradData_TxData_Cmmdty_Agrcltrl_LiveStock_BasePdct,4,4
ALL_OR_NONE_IND,4,4
outstandingShares,4,4
LendingAvailiableOpeningUnits,4,4
poll_options_votes_shares,4,4
ibans,4,4
filled_liquid_assets_selection,4,4
model_leverages_leverageindexv,4,4
position_id_blob,4,4
element_position,4,4
d_type,4,4
Is_POAApproved,4,4
EV_EOW,4,4
funnelfromid_1_2,4,4
allowredeem,4,4
newelwidth,4,4
ActivationDate,4,4
items_shown_first_20,4,4
is_new_market_page,4,4
countryid_1_2,4,4
stop_loss_change,4,4
is_airdrop,4,4
option_symbol,4,4
cfd_assessment_question_1_selection,4,4
copied_gcid,4,4
recurring_amount,4,4
LocaleLanguage,4,4
IsMissingClosing,4,4
init,4,4
useremail_1,4,4
plan_to_deposit_selection,4,4
number_of_topics,4,4
stats_widget_timeframe_type_string,4,4
is_recurring_investment_availble_true_false,4,4
referer,4,4
collection_items_shown_return,4,4
CmonTradData_TxData_CollPrtflCd_Prtfl_NoPrtfl,4,4
CmonTradData_TxData_DlvryTp,4,4
UnderlyingClosingPrice,4,4
c_,4,4
filled_pep_q2_text,4,4
score_1,4,4
session_username,4,4
DDMinutes_VL2toEV,4,4
response_raw,4,4
Bic,4,4
time_in_miliseconds,4,4
x_proto_sssied,4,4
default_occupation,4,4
rollout_id_numeric,4,4
listeners,4,4
feedback_serial_number,4,4
TransactionTaxCommodities,4,4
current_p_l__string,4,4
tag_type,4,4
email_verification_status,4,4
crypto_knowledge_assessment,4,4
post_instruments_mentioned_type,4,4
pinexperimentversion,4,4
x_user_rading_has_deposited,4,4
isdrawer,4,4
playerstatussubreasonid,4,4
alternative_assets_correlation_types,4,4
pressure_msl_min,4,4
LoginPassword,4,4
OptInOpeningDate,4,4
region_name,4,4
default_address,4,4
utm_id,4,4
pf_style_display,4,4
lessons,4,4
card_cfd_assessment_question_1_selection_tab_values,4,4
filled_cka_work_experience_blob,4,4
default_birth_day,4,4
asset_breakdown_after_copying_typeids,4,4
calendar,4,4
default_statement_terms_checkbox,4,4
academy_widget_items_shown,4,4
cfd_assessment_question_5_selection,4,4
DDDays_VL3toFTD,4,4
OccurredDateID,4,4
AllowTrailingStopLoss,4,4
GDCCheckID,4,4
zone_symbol_value,4,4
your_investment_gain_amount,4,4
ttclid,4,4
variation_id,4,4
usersession,4,4
process,4,4
NetTradesSalesMTD,4,4
initialcurrency_1,4,4
scrolled_down,4,4
email_name_1_2,4,4
WebSiteURL,4,4
SalesTaxMTD,4,4
has_stocks_etf_market_closed,4,4
itemname_1,4,4
deposittypename,4,4
item_dividend_yield,4,4
createddate,4,4
expand_element,4,4
new_amount,4,4
fundingtypename_1,4,4
pid,4,4
url_1_2,4,4
SOURCE_COMPLEX_ID,4,4
Clients_NOPUSD,4,4
is_etoro_money_available,4,4
item_top_results_section,4,4
daily_drawdown,4,4
es,4,4
FinancialStatements_Items_Value,4,4
Is_POATry,4,4
zotapaymenttransaction,4,4
default_tax_id,4,4
sssiedx_2527_3e_3csssiedxxsx,4,4
cookies,4,4
userregulation_1,4,4
start_ts,4,4
buy_sell_side,4,4
c_price_sign,4,4
x_user_iban_has_deposited,4,4
existing_cookie,4,4
your_earning_total,4,4
Label_isAbuse_1,4,4
index_air_quality_24hr_max,4,4
list_of_topics,4,4
viewed_user_1,4,4
card_car_work_experience_tab_values,4,4
address_1,4,4
message_blob,4,4
allowdiscountedrates,4,4
dashlanerid,4,4
my_money_carousel_order_blob,4,4
post_number_of_links,4,4
CAT_REP_CLIENT_ORDER_ID,4,4
CAT_ROUTED_ORDER_ID,4,4
TanagnyAsset,4,4
content_hash,4,4
Day,4,4
currentamount_1,4,4
payment_paymentprovider_type_1,4,4
AllowShareFollow,4,4
FirstIOBTime,4,4
download,4,4
is_logged_in,4,4
tr,4,4
views_counter,4,4
username_field_status_reason_1,4,4
calendar_date_dropdown_type,4,4
queue,4,4
fe,4,4
imtp,4,4
mde_power,4,4
Sum_PnL_A_Sq,4,4
PhoneVerificationDateID,4,4
b_type,4,4
successful_number_of_assets,4,4
pidiversification_cids,4,4
link_text,4,4
instruments_shown_type,4,4
top_holdings_number_of_items,4,4
filled_confirmed,4,4
depositid_1_string,4,4
default_mica_question_3_selection,4,4
hidesocialapple,4,4
stop_copy_amount,4,4
wind_speed,4,4
total_invested_value,4,4
objectid,4,4
slick,4,4
ap_ai_vs_cw_26930350413_,4,4
most_consistene_items_shown,4,4
setslideposition,4,4
copy_id_string,4,4
amount_1_blob,4,4
mp_shredded_filters_selected_shredded_title,4,4
h_1,4,4
res__28995890666_,4,4
algolia_query_ids,4,4
mp_shredded_items_seen_shredded_nameforurl,4,4
option_quantity_string,4,4
t_type,4,4
stars_numeric,4,4
CtrPtySpcfcData_CtrPty_OthrCtrPty_IdTp_Ntrl_Ctry,4,4
SourceAccountId,4,4
intruments_type,4,4
FinancialStatements_FiscalPeriodEndDate,4,4
lotSize,4,4
InitForex_USDConversionRate,4,4
removed_mop,4,4
