referring_schema,referring_name,referring_type,referenced_table_bare,sample_match
BI_DB_dbo,SP_Cross_Selling_Daily,SQL_STORED_PROCEDURE,BI_DB_CID_MonthlyPanel_FullData,"il ,EOM_Equity FROM BI_DB_dbo.BI_DB_CID_MonthlyPanel_FullData bdcmpfd where bdcmpfd.ActiveD"
BI_DB_dbo,SP_Cross_Selling_Daily,SQL_STORED_PROCEDURE,BI_DB_Cross_Selling_Daily,CID     DELETE FROM BI_DB_dbo.BI_DB_Cross_Selling_Daily WHERE DateKey = @date_int  IN
BI_DB_dbo,SP_CID_NPS_Panel,SQL_STORED_PROCEDURE,BI_DB_First5Actions,alCID  LEFT JOIN [BI_DB_dbo].[BI_DB_First5Actions] f5a WITH (NOLOCK)  ON pp.Rea
BI_DB_dbo,SP_OPS_Fraud_Alert_Analysis,SQL_STORED_PROCEDURE,BI_DB_CID_DailyPanel_FullData,istrations sr JOIN  BI_DB_dbo.BI_DB_CID_DailyPanel_FullData bd on bd.CID=sr.RealCID group
BI_DB_dbo,SP_OPS_Fraud_Alert_Analysis,SQL_STORED_PROCEDURE,BI_DB_OPS_Fraud_Alert_Analysis,  truncate table [BI_DB_dbo].[BI_DB_OPS_Fraud_Alert_Analysis]    INSERT INTO  [BI_DB_dbo].
BI_DB_dbo,SP_Finance_Real_Futures_Custody_And_Transfers,SQL_STORED_PROCEDURE,BI_DB_Finance_Real_Futures_Custody_And_Transfers,        DELETE FROM BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers WHERE ReportDateID = @dateID 
BI_DB_dbo,SP_WatchListsByFunnel,SQL_STORED_PROCEDURE,BI_DB_WatchListsByFunnel, Watchlists into [BI_DB_dbo].[BI_DB_WatchListsByFunnel]  */  -----------------------
BI_DB_dbo,SP_WatchListsByFunnel,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,im_Position a 	JOIN BI_DB_dbo.BI_DB_CIDFirstDates b ON a.CID = b.CID  	JOIN DWH
Dealing_dbo,SP_NOPDistribution,SQL_STORED_PROCEDURE,Dealing_NOPDistribution,    DELETE FROM [Dealing_dbo].Dealing_NOPDistribution WHERE DateID = @DateINT      
BI_DB_dbo,SP_KYC_Panel,SQL_STORED_PROCEDURE,BI_DB_Scored_Appropriateness_Negative_Market,of Appropriateness field to : BI_DB_Scored_Appropriateness_Negative_Market 03/08/2023            Yarden 
BI_DB_dbo,SP_KYC_Panel,SQL_STORED_PROCEDURE,BI_DB_KYC_Questions_Answers_Row_Data, add question 46 to BI_DB_dbo.BI_DB_KYC_Questions_Answers_Row_Data 2024-01-30            Yarden 
BI_DB_dbo,SP_KYC_Panel,SQL_STORED_PROCEDURE,BI_DB_KYC_Knowledge_Assessment,le */ DELETE a FROM BI_DB_dbo.BI_DB_KYC_Knowledge_Assessment a INNER JOIN #KYC_Knowledge_A
BI_DB_dbo,SP_KYC_Panel,SQL_STORED_PROCEDURE,BI_DB_First5Actions,ys'            FROM BI_DB_dbo.BI_DB_First5Actions bdfa 		   GROUP BY bdfa.CID 	
BI_DB_dbo,SP_KYC_Panel,SQL_STORED_PROCEDURE,BI_DB_KYC_Panel,***/ TRUNCATE TABLE BI_DB_dbo.BI_DB_KYC_Panel INSERT INTO BI_DB_dbo.BI_DB_K
BI_DB_dbo,SP_DDR_Customer_Daily_Status,SQL_STORED_PROCEDURE,BI_DB_DDR_Fact_MIMO_Options_Platform,TDPlatformName FROM BI_DB_dbo.BI_DB_DDR_Fact_MIMO_Options_Platform bddfmop 	JOIN DWH_dbo.Dim_Cus
BI_DB_dbo,SP_DDR_Customer_Daily_Status,SQL_STORED_PROCEDURE,BI_DB_DDR_Fact_MIMO_AllPlatforms,NQuickTransfer FROM BI_DB_dbo.BI_DB_DDR_Fact_MIMO_AllPlatforms bddfmap UNION ALL  SELECT  	 
BI_DB_dbo,SP_DDR_Customer_Daily_Status,SQL_STORED_PROCEDURE,BI_DB_DDR_Customer_Daily_Status,dateID  DELETE FROM BI_DB_dbo.BI_DB_DDR_Customer_Daily_Status  WHERE DateID = @dateID -- se
BI_DB_dbo,SP_PI_Gain,SQL_STORED_PROCEDURE,BI_DB_PI_Gain,    	TRUNCATE Table BI_DB_dbo.BI_DB_PI_Gain 	INSERT INTO BI_DB_dbo.BI_DB_
BI_DB_dbo,SP_CMR_Automation_EU_ClientInterestReport,SQL_STORED_PROCEDURE,BI_DB_InterestDaily,ly Interest]   FROM BI_DB_dbo.BI_DB_InterestDaily d with (nolock)   JOIN DWH_db
BI_DB_dbo,SP_CMR_Automation_ASIC_ASICG_ClientInterestReport,SQL_STORED_PROCEDURE,BI_DB_InterestDaily,ly Interest]   FROM BI_DB_dbo.BI_DB_InterestDaily d with (nolock)   JOIN DWH_db
BI_DB_dbo,SP_LTV_FromDB_ToBigQuery,SQL_STORED_PROCEDURE,LTV_FromDB_ToBigQuery,  TRUNCATE TABLE [BI_DB_dbo].[LTV_FromDB_ToBigQuery]  INSERT INTO [BI_DB_dbo].[LT
BI_DB_dbo,SP_LTV_FromDB_ToBigQuery,SQL_STORED_PROCEDURE,BI_DB_LTV_BI_Actual, UpdateDate FROM [BI_DB_dbo].[BI_DB_LTV_BI_Actual] b WHERE b.FirstDepositDate>=
BI_DB_dbo,SP_UsageTracking_SF_bckp,SQL_STORED_PROCEDURE,BI_DB_UsageTracking_SF,  TRUNCATE TABLE [BI_DB_dbo].[BI_DB_UsageTracking_SF]  INSERT INTO [BI_DB_dbo].[BI
BI_DB_dbo,SP_BI_DB_Scored_Appropriateness_Negative_Market,SQL_STORED_PROCEDURE,BI_DB_Scored_Appropriateness_Negative_Market,"e), @DateTime) FROM BI_DB_dbo.BI_DB_Scored_Appropriateness_Negative_Market)   --step 01 /**** Population"
BI_DB_dbo,SP_BI_DB_Scored_Appropriateness_Negative_Market,SQL_STORED_PROCEDURE,BI_DB_KYC_Panel,OM #pop_AT p LEFT JOIN BI_DB..BI_DB_KYC_Panel a ON p.GCID = a.GCID --WHERE 
BI_DB_dbo,SP_BI_DB_Scored_Appropriateness_Negative_Market,SQL_STORED_PROCEDURE,BI_DB_KYC_Questions_Answers_Row_Data,d.AnswerId 				   FROM BI_DB..BI_DB_KYC_Questions_Answers_Row_Data bdkqard 				   WHERE bdkqard.
BI_DB_dbo,SP_eTorian_PnL_NetProfit,SQL_STORED_PROCEDURE,BI_DB_eTorian_NetProfit,      /********************** BI_DB_eTorian_NetProfit Delete and Insert ***********
BI_DB_dbo,BI_DB_V_DDR_PnL,VIEW,BI_DB_DDR_Fact_PnL,"S YearStartInt FROM BI_DB_dbo.BI_DB_DDR_Fact_PnL GROUP BY RealCID, DateID, [Da"
BI_DB_dbo,SP_BI_DB_German_Crypto_Transition_To_Tangany,SQL_STORED_PROCEDURE,BI_DB_German_Crypto_Transition_To_Tangany,sert TRUNCATE TABLE BI_DB_dbo.BI_DB_German_Crypto_Transition_To_Tangany  INSERT INTO BI_DB_dbo.BI_DB_
BI_DB_dbo,SP_NonPI_HighAUM,SQL_STORED_PROCEDURE,BI_DB_NonPI_HighAUM,N    Truncate Table BI_DB_dbo.BI_DB_NonPI_HighAUM   IF OBJECT_ID('tempdb..#Cust
Dealing_dbo,SP_IntraHourCommodityReport,SQL_STORED_PROCEDURE,Dealing_CommoditiesIntraHour_Clients,s  DELETE FROM [Dealing_dbo].[Dealing_CommoditiesIntraHour_Clients] WHERE Date = @Date  INSERT I
Dealing_dbo,SP_IntraHourCommodityReport,SQL_STORED_PROCEDURE,Dealing_CommoditiesIntraHour_Etoro,-- DELETE FROM [Dealing_dbo].[Dealing_CommoditiesIntraHour_Etoro]  WHERE Date=@Date   INSERT I
BI_DB_dbo,SP_CMR_Automation_Tangany_Volume,SQL_STORED_PROCEDURE,BI_DB_IFRS15_Daily_Balance,"ingbalanceCFD  FROM BI_DB_dbo.BI_DB_IFRS15_Daily_Balance bdidb WHERE CONVERT(INT, CONV"
BI_DB_dbo,SP_DWH_CIDsDailyRisk,SQL_STORED_PROCEDURE,DWH_CIDsDailyRisk,D WHILE   DELETE [BI_DB_dbo].[DWH_CIDsDailyRisk]   WHERE [FullDate] = @date  
BI_DB_dbo,SP_CopyFund_Positions,SQL_STORED_PROCEDURE,BI_DB_CopyFund_Positions,ID = 4  DELETE FROM BI_DB_dbo.BI_DB_CopyFund_Positions WHERE OpenDateID = @dateID OR
Dealing_dbo,SP_GS_Credit_Risk,SQL_STORED_PROCEDURE,Dealing_GS_Credit_Risk,able  DELETE FROM Dealing_dbo.Dealing_GS_Credit_Risk WHERE Date=@Date   INSERT INT
Dealing_dbo,SP_DataForDuco,SQL_STORED_PROCEDURE,Dealing_Duco_ActivityRecon,          Add @StartTrade for Dealing_Duco_ActivityRecon 2022-07-27          Adva     
Dealing_dbo,SP_DataForDuco,SQL_STORED_PROCEDURE,Dealing_Duco_EODRecon, into DELETE FROM Dealing_dbo.Dealing_Duco_EODRecon WHERE Date=@Date INSERT INTO 
Dealing_dbo,SP_Holdings_RealStocks,SQL_STORED_PROCEDURE,Dealing_Holdings_RealStocks,----  DELETE FROM Dealing_dbo.Dealing_Holdings_RealStocks WHERE Date = @Date INSERT INT
BI_DB_dbo,SP_W_AML_PEP_Customers,SQL_STORED_PROCEDURE,BI_DB_W_AML_PEP_Customers_Trun,ELECT TOP 10 * FROM BI_DB_dbo.BI_DB_W_AML_PEP_Customers_Trun where eMoney_BalanceStatus IS
BI_DB_dbo,SP_W_AML_PEP_Customers,SQL_STORED_PROCEDURE,BI_DB_AML_Documents_Request,CountryID LEFT JOIN BI_DB_dbo.BI_DB_AML_Documents_Request bdadr ON bdadr.CID = dc.RealC
BI_DB_dbo,SP_W_AML_PEP_Customers,SQL_STORED_PROCEDURE,BI_DB_W_AML_PEP_Customers,******/ DELETE FROM BI_DB_dbo.BI_DB_W_AML_PEP_Customers WHERE ReportDate = @WeekEndDa
Dealing_dbo,SP_IB_Recon,SQL_STORED_PROCEDURE,Dealing_Duco_EODRecon,.FXratetoUSD FROM Dealing_dbo.Dealing_Duco_EODRecon dde  WHERE dde.Date= @Date AN
Dealing_dbo,SP_IB_Recon,SQL_STORED_PROCEDURE,Dealing_Duco_ActivityRecon,edgeServerID FROM Dealing_dbo.Dealing_Duco_ActivityRecon ddar WHERE ddar.Date= @Date A
Dealing_dbo,SP_IB_Recon,SQL_STORED_PROCEDURE,Dealing_IBRecon_EODHoldings, Real DELETE FROM Dealing_dbo.Dealing_IBRecon_EODHoldings WHERE Date = @Date  INSERT IN
BI_DB_dbo,P_M_LTV_Multipliers,SQL_STORED_PROCEDURE,BI_DB_CID_MonthlyPanel_FullData,ReportDate 	FROM [BI_DB_dbo].[BI_DB_CID_MonthlyPanel_FullData] mp WITH (NOLOCK) 	WHERE mp.F
BI_DB_dbo,P_M_LTV_Multipliers,SQL_STORED_PROCEDURE,BI_DB_LTV_Revenue_Multipliers,"ible   	/*CREATE TABLE [dbo].[BI_DB_LTV_Revenue_Multipliers] 	( 	Date DATE, 	Seniority IN"
Dealing_dbo,SP_Rev_Assurance,SQL_STORED_PROCEDURE,Dealing_Commission_Assurance,-  DELETE FROM [Dealing_dbo].[Dealing_Commission_Assurance] WHERE [Month] = convert(varc
Dealing_dbo,SP_Rev_Assurance,SQL_STORED_PROCEDURE,Dealing_Commission_Assurance_By_Position,-- DELETE FROM [Dealing_dbo].[Dealing_Commission_Assurance_By_Position] WHERE [Date] = cast(@date as
Dealing_dbo,SP_Rev_Assurance,SQL_STORED_PROCEDURE,Dealing_Rollover_Assurance,-  DELETE FROM [Dealing_dbo].[Dealing_Rollover_Assurance]  WHERE [Date] = cast(@date a
eMoney_dbo,SP_eMoney_Risk_Portfolio,SQL_STORED_PROCEDURE,BI_DB_KYC_Panel,Q18_AnswerText FROM BI_DB_dbo.BI_DB_KYC_Panel bdkp JOIN #pop pp ON bdkp.Rea
BI_DB_dbo,SP_AML_High_Risk_Wallet,SQL_STORED_PROCEDURE,BI_DB_KYC_Panel,r FROM #pop pp JOIN BI_DB_dbo.BI_DB_KYC_Panel bdkp ON bdkp.RealCID = pp.CID
BI_DB_dbo,SP_AML_High_Risk_Wallet,SQL_STORED_PROCEDURE,BI_DB_AML_High_Risk_Wallet,***/ TRUNCATE TABLE BI_DB_dbo.BI_DB_AML_High_Risk_Wallet  INSERT INTO BI_DB_dbo.BI_DB_
BI_DB_dbo,SP_CMR_Automation_US_ClientInterestReport,SQL_STORED_PROCEDURE,BI_DB_InterestDaily,ly Interest]   FROM BI_DB_dbo.BI_DB_InterestDaily d with (nolock)   JOIN DWH_db
BI_DB_dbo,SP_ASIC_CreditLine_At_transfer,SQL_STORED_PROCEDURE,BI_DB_ASIC_CreditLine_At_transfer, insert DELETE FROM	BI_DB_dbo.BI_DB_ASIC_CreditLine_At_transfer WHERE @DateID=DateID  INSERT 
Dealing_dbo,SP_FactSet_NewPIs_History,SQL_STORED_PROCEDURE,DWH_GainDaily,Date 	LEFT JOIN  [BI_DB_dbo].[DWH_GainDaily] gd  WITH (NOLOCK)  	ON dc.Re
BI_DB_dbo,SP_AffiliatesPaidAndCashout,SQL_STORED_PROCEDURE,BI_DB_MarketingMonthlyRawData,	mm.YearMonth FROM BI_DB_dbo.[BI_DB_MarketingMonthlyRawData] mm LEFT JOIN DWH_dbo.Dim_Aff
BI_DB_dbo,SP_AffiliatesPaidAndCashout,SQL_STORED_PROCEDURE,BI_DB_Daily_AffiliatesPaidAndCashout,     DELETE FROM   BI_DB_dbo.[BI_DB_Daily_AffiliatesPaidAndCashout] WHERE YearMonth=@SDateID    
BI_DB_dbo,SP_US_Compliance_Apex_Clients,SQL_STORED_PROCEDURE,BI_DB_KYC_Questions_Answers_Row_Data,stUpdateDate   FROM BI_DB_dbo.BI_DB_KYC_Questions_Answers_Row_Data q INNER JOIN DWH_dbo.Dim_Cust
BI_DB_dbo,SP_US_Compliance_Apex_Clients,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,untryID 	 LEFT JOIN BI_DB_dbo.BI_DB_CIDFirstDates bdcd WITH(NOLOCK) ON bdcd.CID
BI_DB_dbo,SP_US_Compliance_Apex_Clients,SQL_STORED_PROCEDURE,BI_DB_US_Compliance_Apex_Clients,***/ TRUNCATE TABLE BI_DB_dbo.BI_DB_US_Compliance_Apex_Clients  INSERT INTO BI_DB_dbo.BI_DB_
BI_DB_dbo,SP_US_Compliance_Apex_Clients,SQL_STORED_PROCEDURE,BI_DB_US_Compliance_Apex_Clients_Crypto_Stocks,***/ TRUNCATE TABLE BI_DB_dbo.BI_DB_US_Compliance_Apex_Clients_Crypto_Stocks  INSERT INTO BI_DB_dbo.BI_DB_
BI_DB_dbo,SP_BI_DB_ASIC_Monitoring_CFD,SQL_STORED_PROCEDURE,BI_DB_Scored_Appropriateness_Negative_Market,ManagerID LEFT JOIN BI_DB_dbo.BI_DB_Scored_Appropriateness_Negative_Market bdsanm ON fsc.RealCID = bdsan
BI_DB_dbo,SP_Flare_Eligibility,SQL_STORED_PROCEDURE,BI_DB_Flare_Eligibility,--  truncate table  BI_DB_dbo.BI_DB_Flare_Eligibility  INSERT INTO  BI_DB_dbo.BI_DB
Dealing_dbo,SP_DataForDucoT,SQL_STORED_PROCEDURE,Dealing_Duco_ActivityRecon,          Add @StartTrade for Dealing_Duco_ActivityRecon 2022-07-27          Adva     
Dealing_dbo,SP_DataForDucoT,SQL_STORED_PROCEDURE,Dealing_Duco_EODRecon,nto --DELETE FROM Dealing_dbo.Dealing_Duco_EODRecon WHERE Date=@Date --INSERT INT
Dealing_dbo,SP_Staking_Emails_US,SQL_STORED_PROCEDURE,Dealing_Staking_Results_US,ription: - Update Dealing_dbo.Dealing_Staking_Results_US with the actual results of Ai
Dealing_dbo,SP_Staking_Emails_US,SQL_STORED_PROCEDURE,Dealing_Staking_Compensation_US, results of Airdrop 			- Fill Dealing_Staking_Compensation_US and Dealing_Staking_Emails_US
Dealing_dbo,SP_Staking_Emails_US,SQL_STORED_PROCEDURE,Dealing_Staking_Emails_US,g_Staking_Compensation_US and Dealing_Staking_Emails_US   #SR-325680 ****************
Dealing_dbo,SP_Staking_Emails_US,SQL_STORED_PROCEDURE,Dealing_Staking_Summary_US,LevelID LEFT JOIN Dealing_dbo.Dealing_Staking_Summary_US s  ON s.StakingMonthID = r.St
BI_DB_dbo,SP_M_Active_Affiliate_Monthly,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,FTD         FROM [BI_DB_dbo].[BI_DB_CIDFirstDates] bdcd WITH(NOLOCK)     JOIN [
BI_DB_dbo,SP_M_Active_Affiliate_Monthly,SQL_STORED_PROCEDURE,BI_DB_ActiveAffiliatesPlanned_Actual,     DELETE FROM [BI_DB_dbo].[BI_DB_ActiveAffiliatesPlanned_Actual]      WHERE Date = @StartDate
BI_DB_dbo,SP_LTV_BI_Actual,SQL_STORED_PROCEDURE,BI_DB_LTV_Predictions,sed on the logic in BI_DB_dbo.BI_DB_LTV_Predictions   ************************** 
BI_DB_dbo,SP_LTV_BI_Actual,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,CountryID LEFT JOIN BI_DB_dbo.BI_DB_CIDFirstDates bdcd WITH (NOLOCK) ON dc.GCID
BI_DB_dbo,SP_LTV_BI_Actual,SQL_STORED_PROCEDURE,BI_DB_CID_MonthlyPanel_FullData,bdcd.GCID LEFT JOIN BI_DB_dbo.BI_DB_CID_MonthlyPanel_FullData bdcmpfd WITH (NOLOCK) ON bdlp
BI_DB_dbo,SP_LTV_BI_Actual,SQL_STORED_PROCEDURE,BI_DB_LTV_BI_Actual,er   TRUNCATE TABLE BI_DB_dbo.BI_DB_LTV_BI_Actual INSERT INTO BI_DB_dbo.BI_DB_L
BI_DB_dbo,SP_US_Apex_Corporate_Cash_Actions_Recon,SQL_STORED_PROCEDURE,BI_DB_US_Apex_Corporate_CA_etoro,etoro DELETE FROM  BI_DB_dbo.[BI_DB_US_Apex_Corporate_CA_etoro] WHERE Date=@Date  INSERT INT
BI_DB_dbo,SP_US_Apex_Corporate_Cash_Actions_Recon,SQL_STORED_PROCEDURE,BI_DB_US_Apex_Corporate_CA_Apex, Apex DELETE FROM  BI_DB_dbo.[BI_DB_US_Apex_Corporate_CA_Apex] WHERE ProcessDate=@Date  INS
BI_DB_dbo,Function_Revenue_RolloverFee,SQL_INLINE_TABLE_VALUED_FUNCTION,BI_DB_Fact_Customer_Action_Position_Distribution, IsMarginTrade FROM BI_DB_dbo.BI_DB_Fact_Customer_Action_Position_Distribution fca WHERE fca.DateID BETWEEN 
BI_DB_dbo,SP_US_Apex_Rejected_Accounts,SQL_STORED_PROCEDURE,BI_DB_US_Apex_Rejected_Accounts,ata TRUNCATE TABLE 	BI_DB_dbo.BI_DB_US_Apex_Rejected_Accounts --step 04  -- insert updated 
BI_DB_dbo,SP_Twitter,SQL_STORED_PROCEDURE,BI_DB_Twitter,rsions DELETE FROM BI_DB_dbo.[BI_DB_Twitter] WHERE Date >= @30_days_back 
BI_DB_dbo,SP_Twitter,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,ND) AS AW_FTD FROM BI_DB_dbo.[BI_DB_CIDFirstDates] fd with (NOLOCK) 	LEFT JOIN 
Dealing_dbo,SP_BNY_VIRTU_Recon,SQL_STORED_PROCEDURE,Dealing_Duco_EODRecon,.activity FROM [Dealing_dbo].[Dealing_Duco_EODRecon] dde WITH (NOLOCK) JOIN #Five
Dealing_dbo,SP_BNY_VIRTU_Recon,SQL_STORED_PROCEDURE,Dealing_Duco_ActivityRecon,_provider FROM [Dealing_dbo].[Dealing_Duco_ActivityRecon] ddar JOIN #Fivetran_eToro f 
Dealing_dbo,SP_BNY_VIRTU_Recon,SQL_STORED_PROCEDURE,Dealing_BNY_VIRTU_ReconEODHolding,s  DELETE FROM [Dealing_dbo].[Dealing_BNY_VIRTU_ReconEODHolding] WHERE Date = @TotalDate  INS
Dealing_dbo,SP_BNY_VIRTU_Recon,SQL_STORED_PROCEDURE,Dealing_BNY_VIRTU_ReconTrades,   DELETE FROM [Dealing_dbo].[Dealing_BNY_VIRTU_ReconTrades] WHERE Date = @TotalDate  INS
BI_DB_dbo,SP_M_Finance_Audit_Auxillary_Datapoints,SQL_STORED_PROCEDURE,Client_Balance_Breakdown_Instrument_Level, IsRealFutures FROM BI_DB_dbo.Client_Balance_Breakdown_Instrument_Level f WITH (NOLOCK) 	JOIN DWH_dbo
BI_DB_dbo,SP_M_Finance_Audit_Auxillary_Datapoints,SQL_STORED_PROCEDURE,BI_DB_Fact_Customer_Action_Position_Distribution,IsRealFutures  FROM BI_DB_dbo.BI_DB_Fact_Customer_Action_Position_Distribution x JOIN DWH_dbo.Dim_PlayerLeve
BI_DB_dbo,SP_M_Finance_Audit_Auxillary_Datapoints,SQL_STORED_PROCEDURE,BI_DB_Finance_Audit_Auxillary_Datapoints,S INT)  DELETE FROM BI_DB_dbo.BI_DB_Finance_Audit_Auxillary_Datapoints WHERE YearMonth = @yearMonth 
BI_DB_dbo,SP_AssignmentToolBacklog,SQL_STORED_PROCEDURE,BI_DB_AllDeposits,s.TeamID left join BI_DB_dbo.[BI_DB_AllDeposits] ad on ad.CID=v.CID and IsFTD
BI_DB_dbo,SP_AssignmentToolBacklog,SQL_STORED_PROCEDURE,BI_DB_AssignmentToolBacklog,  TRUNCATE TABLE [BI_DB_dbo].[BI_DB_AssignmentToolBacklog]  INSERT INTO [BI_DB_dbo].[BI
Dealing_dbo,SP_Staking_DailyPool,SQL_STORED_PROCEDURE,Dealing_Staking_DailyPool,able  DELETE FROM Dealing_dbo.Dealing_Staking_DailyPool WHERE Date = @Date  INSERT IN
BI_DB_dbo,SP_OPS_MultipleAccounts,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,eStatusID left join BI_DB_dbo.BI_DB_CIDFirstDates CFD ON CFD.CID=cc.RealCID  le
BI_DB_dbo,SP_OPS_MultipleAccounts,SQL_STORED_PROCEDURE,BI_DB_OPS_MultipleAccounts,     TRUNCATE TABLE BI_DB_dbo.BI_DB_OPS_MultipleAccounts  INSERT INTO BI_DB_dbo.BI_DB_
BI_DB_dbo,Function_DDR_Aggregation_YoY,SQL_INLINE_TABLE_VALUED_FUNCTION,BI_DB_DDR_Customer_Periodic_Status,"dIBAN_ThisYear FROM BI_DB_dbo.BI_DB_DDR_Customer_Periodic_Status ps WHERE YEAR(CONVERT(DATE, C"
BI_DB_dbo,SP_DDR_Fact_MIMO_Trading_Platform,SQL_STORED_PROCEDURE,BI_DB_DDR_Fact_MIMO_Trading_Platform, = 1    DELETE FROM BI_DB_dbo.BI_DB_DDR_Fact_MIMO_Trading_Platform WHERE DateID = @dateID  INSER
BI_DB_dbo,SP_AllDeposits,SQL_STORED_PROCEDURE,BI_DB_AllDeposits,   DELETE ald FROM  BI_DB_dbo.BI_DB_AllDeposits  ald JOIN #final_insert_delet
Dealing_dbo,SP_Employees_Report,SQL_STORED_PROCEDURE,DWH_GainDaily,"tionPnL,--adding [BI_DB_dbo].[DWH_GainDaily] 06-14-2024         Gil Chole"
Dealing_dbo,SP_Employees_Report,SQL_STORED_PROCEDURE,Dealing_Employees_Report,*/ DELETE FROM [Dealing_dbo].[Dealing_Employees_Report] WHERE [Date] = @date OR [Dat
BI_DB_dbo,SP_LimitedAccountsWithReasons,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,layerStatusID FROM BI_DB_dbo.[BI_DB_CIDFirstDates] fd JOIN  DWH_dbo.Dim_Custome
BI_DB_dbo,SP_LimitedAccountsWithReasons,SQL_STORED_PROCEDURE,BI_DB_LimitedAccountsWithReasons,  truncate TABLE [BI_DB_dbo].[BI_DB_LimitedAccountsWithReasons] INSERT INTO [BI_DB_dbo].[BI_
BI_DB_dbo,SP_IFR_KFactors_Automation_KTCD,SQL_STORED_PROCEDURE,BI_DB_Finance_IFRS_Automation_KTCD_eToro_Side,) AS YearMonth FROM BI_DB_dbo.BI_DB_Finance_IFRS_Automation_KTCD_eToro_Side bdfiakts WHERE 1=1    END    
BI_DB_dbo,SP_Taboola,SQL_STORED_PROCEDURE,BI_DB_DepositUsersFirstTouchPoints,rification2 FROM [BI_DB_dbo].[BI_DB_DepositUsersFirstTouchPoints] dc JOIN [DWH_dbo].[Dim_Count
BI_DB_dbo,SP_Taboola,SQL_STORED_PROCEDURE,BI_DB_DailyTaboolaCombineAffwiz,**/  DELETE FROM [BI_DB_dbo].[BI_DB_DailyTaboolaCombineAffwiz] WHERE Date>=@last10days  INS
BI_DB_dbo,SP_DailyCommisionReport,SQL_STORED_PROCEDURE,BI_DB_DailyCommisionReport,**/     DELETE FROM BI_DB_dbo.BI_DB_DailyCommisionReport    WHERE DateID = @DateID    
BI_DB_dbo,SP_DailyCommisionReport,SQL_STORED_PROCEDURE,BI_DB_DailyCommisionReport_Instrument_Agg,621242  DELETE FROM BI_DB_dbo.BI_DB_DailyCommisionReport_Instrument_Agg    WHERE DateID = @DateID    
BI_DB_dbo,SP_DailyCommisionReport,SQL_STORED_PROCEDURE,BI_DB_DailyCommisionReport_Yesterday,242  TRUNCATE TABLE BI_DB_dbo.BI_DB_DailyCommisionReport_Yesterday   INSERT INTO BI_DB_dbo.BI_DB
BI_DB_dbo,SP_DailyCommisionReport,SQL_STORED_PROCEDURE,BI_DB_DailyCommisionReport_Last2weeks,     TRUNCATE TABLE BI_DB_dbo.BI_DB_DailyCommisionReport_Last2weeks   INSERT INTO BI_DB_dbo.BI_DB
BI_DB_dbo,SP_DailyCommisionReport,SQL_STORED_PROCEDURE,BI_DB_DailyCommisionReport_ThisMonth,     TRUNCATE TABLE BI_DB_dbo.BI_DB_DailyCommisionReport_ThisMonth   DECLARE @DateMonth DATE = (
BI_DB_dbo,SP_DailyCommisionReport,SQL_STORED_PROCEDURE,BI_DB_DailyCommisionReport_ThisYear,/    TRUNCATE TABLE BI_DB_dbo.BI_DB_DailyCommisionReport_ThisYear   DECLARE @Dateyear DATE = (S
BI_DB_dbo,SP_DailyCommisionReport,SQL_STORED_PROCEDURE,BI_DB_DailyCommisionReport_LastYear,242  TRUNCATE TABLE BI_DB_dbo.BI_DB_DailyCommisionReport_LastYear   INSERT INTO BI_DB_dbo.BI_DB
BI_DB_dbo,SP_DailyCommisionReport,SQL_STORED_PROCEDURE,BI_DB_RollOverFee_ByInstrument,*/      DELETE FROM BI_DB_dbo.BI_DB_RollOverFee_ByInstrument    WHERE DateID = @DateID    
BI_DB_dbo,SP_DailyCommisionReport,SQL_STORED_PROCEDURE,BI_DB_DailyCommisionReport_MonthlyData,T)      DELETE FROM BI_DB_dbo.BI_DB_DailyCommisionReport_MonthlyData  -- select top 10 * from BI_D
BI_DB_dbo,SP_CID_Daily_AcquisitionFunnel_VBT,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,ateRangeID 	JOIN [BI_DB_dbo].[BI_DB_CIDFirstDates] fd WITH(NOLOCK) 		ON fd.CID 
BI_DB_dbo,SP_CID_Daily_AcquisitionFunnel_VBT,SQL_STORED_PROCEDURE,BI_DB_CID_Daily_AcquisitionFunnel_VBT,**/  DELETE FROM [BI_DB_dbo].[BI_DB_CID_Daily_AcquisitionFunnel_VBT] WHERE [Date] = @date  INSERT
BI_DB_dbo,SP_Demo_CID_Panel,SQL_STORED_PROCEDURE,BI_DB_Demo_CID_Panel,/    DELETE FROM [BI_DB_dbo].[BI_DB_Demo_CID_Panel]        WHERE Reg_YearMonth >
DE_dbo,SP_UsageTracking_SF,SQL_STORED_PROCEDURE,BI_DB_UsageTracking_SF,' )  TRUNCATE TABLE [DE_dbo].[BI_DB_UsageTracking_SF]  INSERT INTO [DE_dbo].[BI_DB
