hub_id,file,source_field,trigger_raw,trigger_normalized
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,how much did we make,how much did we make
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,how much did we earn,how much did we earn
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,revenue breakdown,revenue breakdown
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,fee breakdown,fee breakdown
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,revenue by stream,revenue by stream
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,revenue by instrument,revenue by instrument
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,revenue by asset,revenue by asset
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,revenue by product,revenue by product
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,commission,commission
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,full commission,full commission
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,FullCommission,fullcommission
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,rollover,rollover
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,rollover fee,rollover fee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,overnight fee,overnight fee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,ticket fee,ticket fee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,ticket fees,ticket fees
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,TicketFees,ticketfees
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,admin fee,admin fee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,AdminFee,adminfee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,spot adjust,spot adjust
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,SpotPriceAdjustment,spotpriceadjustment
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,conversion fee,conversion fee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,cashout fee,cashout fee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,transfercoin,transfercoin
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,redeem fee,redeem fee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,dividend,dividend
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,dividend pass-through,dividend pass-through
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,index dividend,index dividend
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,SDRT,sdrt
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,UK stamp duty,uk stamp duty
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,dormant fee,dormant fee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,interest fee,interest fee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,interest on balance,interest on balance
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,IOB,iob
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,InterestConsent,interestconsent
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,share lending,share lending
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,staking fee,staking fee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,staking revenue,staking revenue
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,Options_PFOF,options_pfof
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,apex fee,apex fee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,spaceship revenue,spaceship revenue
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,spaceship fees,spaceship fees
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,trading revenue,trading revenue
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,non-trading revenue,non-trading revenue
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,IncludedInTotalRevenue,includedintotalrevenue
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,RevenueMetricID,revenuemetricid
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,RevenueMetricCategory,revenuemetriccategory
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,Dim_Revenue_Metrics,dim_revenue_metrics
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,per-position fees,per-position fees
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,per-action fees,per-action fees
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,per-asset revenue,per-asset revenue
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,asset-specific fees,asset-specific fees
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,fee drilldown,fee drilldown
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,fact_revenue_generating_actions,fact_revenue_generating_actions
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,mv_revenue_trading,mv_revenue_trading
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,triggers,vg_ddr_revenue,vg_ddr_revenue
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,required_tables,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,main bi_db gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,required_tables,main.de_output.de_output_etoro_kpi_fact_customeraction_w_metrics,main de_output de_output_etoro_kpi_fact_customeraction_w_metrics
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,required_tables,main.etoro_kpi_prep.mv_revenue_trading,main etoro_kpi_prep mv_revenue_trading
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,required_tables,main.etoro_kpi.vg_ddr_revenue,main etoro_kpi vg_ddr_revenue
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/SKILL.md,required_tables,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_dim_revenue_metrics,main bi_db gold_sql_dp_prod_we_bi_db_dbo_dim_revenue_metrics
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,FullCommission,fullcommission
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,Commission,commission
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,CommissionTotal,commissiontotal
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,FullCommissionTotal,fullcommissiontotal
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,CommissionOnClose,commissiononclose
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,FullCommissionOnClose,fullcommissiononclose
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,TicketFee,ticketfee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,TicketFeeByPercent,ticketfeebypercent
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,TicketFees,ticketfees
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,TicketFeeOpen,ticketfeeopen
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,TicketFeeClose,ticketfeeclose
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,RollOverFee,rolloverfee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,AdminFee,adminfee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,SpotPriceAdjustment,spotpriceadjustment
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,SpotAdjustFee,spotadjustfee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,Dividend,dividend
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,Dividends,dividends
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,SDRT,sdrt
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,trading revenue,trading revenue
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,per position,per position
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,per asset,per asset
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,per instrument,per instrument
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,per copy,per copy
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,per mirror,per mirror
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,per leverage,per leverage
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,IsCopy,iscopy
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,IsCopyFund,iscopyfund
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,mv_revenue_trading,mv_revenue_trading
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,fact_revenue_generating_actions,fact_revenue_generating_actions
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,vg_ddr_revenue,vg_ddr_revenue
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,Dim_Revenue_Metrics,dim_revenue_metrics
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,IncludedInTotalRevenue,includedintotalrevenue
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,IsFeeDividend,isfeedividend
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,v_revenue_fullcommission,v_revenue_fullcommission
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,v_revenue_commission,v_revenue_commission
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,v_revenue_ticketfee_fixed,v_revenue_ticketfee_fixed
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,v_revenue_ticketfee_bypercent,v_revenue_ticketfee_bypercent
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,v_revenue_rollover,v_revenue_rollover
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,v_revenue_adminfee,v_revenue_adminfee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,v_revenue_spotadjustfee,v_revenue_spotadjustfee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,v_revenue_dividend,v_revenue_dividend
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,triggers,v_revenue_sdrt,v_revenue_sdrt
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,required_tables,main.de_output.de_output_etoro_kpi_fact_customeraction_w_metrics,main de_output de_output_etoro_kpi_fact_customeraction_w_metrics
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,required_tables,main.etoro_kpi_prep.mv_revenue_trading,main etoro_kpi_prep mv_revenue_trading
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,required_tables,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,main bi_db gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,required_tables,main.etoro_kpi.vg_ddr_revenue,main etoro_kpi vg_ddr_revenue
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,required_tables,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_dim_revenue_metrics,main bi_db gold_sql_dp_prod_we_bi_db_dbo_dim_revenue_metrics
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,required_tables,main.etoro_kpi_prep.v_revenue_fullcommission,main etoro_kpi_prep v_revenue_fullcommission
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,required_tables,main.etoro_kpi_prep.v_revenue_commission,main etoro_kpi_prep v_revenue_commission
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,required_tables,main.etoro_kpi_prep.v_revenue_ticketfee_fixed,main etoro_kpi_prep v_revenue_ticketfee_fixed
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,required_tables,main.etoro_kpi_prep.v_revenue_ticketfee_bypercent,main etoro_kpi_prep v_revenue_ticketfee_bypercent
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,required_tables,main.etoro_kpi_prep.v_revenue_rollover,main etoro_kpi_prep v_revenue_rollover
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,required_tables,main.etoro_kpi_prep.v_revenue_adminfee,main etoro_kpi_prep v_revenue_adminfee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,required_tables,main.etoro_kpi_prep.v_revenue_spotadjustfee,main etoro_kpi_prep v_revenue_spotadjustfee
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,required_tables,main.etoro_kpi_prep.v_revenue_dividend,main etoro_kpi_prep v_revenue_dividend
domain-revenue-and-fees,knowledge/skills/domain-revenue-and-fees/trading-revenue-and-fees.md,required_tables,main.etoro_kpi_prep.v_revenue_sdrt,main etoro_kpi_prep v_revenue_sdrt
domain-spaceship,knowledge/skills/domain-spaceship/SKILL.md,triggers,spaceship,spaceship
domain-spaceship,knowledge/skills/domain-spaceship/SKILL.md,triggers,super voyager nova money,super voyager nova money
domain-spaceship,knowledge/skills/domain-spaceship/SKILL.md,triggers,spaceship FTD,spaceship ftd
domain-spaceship,knowledge/skills/domain-spaceship/SKILL.md,triggers,spaceship FUM,spaceship fum
domain-spaceship,knowledge/skills/domain-spaceship/SKILL.md,triggers,spaceship funded accounts,spaceship funded accounts
domain-spaceship,knowledge/skills/domain-spaceship/SKILL.md,triggers,spaceship net deposits,spaceship net deposits
domain-spaceship,knowledge/skills/domain-spaceship/SKILL.md,triggers,v_spaceship_aum,v_spaceship_aum
domain-spaceship,knowledge/skills/domain-spaceship/SKILL.md,triggers,v_spaceship_mimo,v_spaceship_mimo
domain-spaceship,knowledge/skills/domain-spaceship/SKILL.md,triggers,v_spaceship_fees,v_spaceship_fees
domain-spaceship,knowledge/skills/domain-spaceship/SKILL.md,triggers,australian investment,australian investment
domain-spaceship,knowledge/skills/domain-spaceship/SKILL.md,triggers,spaceship weekly dashboard,spaceship weekly dashboard
domain-spaceship,knowledge/skills/domain-spaceship/SKILL.md,required_tables,main.spaceship.bronze_spaceship_metabase_user_beta,main spaceship bronze_spaceship_metabase_user_beta
domain-spaceship,knowledge/skills/domain-spaceship/SKILL.md,required_tables,main.spaceship.bronze_spaceship_metabase_super_transactions,main spaceship bronze_spaceship_metabase_super_transactions
domain-spaceship,knowledge/skills/domain-spaceship/SKILL.md,required_tables,main.spaceship.bronze_spaceship_analytics_fct_money_transactions,main spaceship bronze_spaceship_analytics_fct_money_transactions
domain-spaceship,knowledge/skills/domain-spaceship/SKILL.md,required_tables,main.etoro_kpi_prep.v_spaceship_aum,main etoro_kpi_prep v_spaceship_aum
domain-spaceship,knowledge/skills/domain-spaceship/SKILL.md,required_tables,main.etoro_kpi_prep.v_spaceship_mimo,main etoro_kpi_prep v_spaceship_mimo
domain-spaceship,knowledge/skills/domain-spaceship/SKILL.md,required_tables,main.etoro_kpi_prep.v_spaceship_fees,main etoro_kpi_prep v_spaceship_fees
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,Spaceship Weekly KPI Dashboard,spaceship weekly kpi dashboard
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,Spaceship dashboard,spaceship dashboard
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,dashboard query,dashboard query
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,FUM,fum
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,F30DD,f30dd
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,FTD 30dd,ftd 30dd
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,dataset b45ed899,dataset b45ed899
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,dataset 3b55071e,dataset 3b55071e
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,dataset 5ce11b5a,dataset 5ce11b5a
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,dataset 01338105,dataset 01338105
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,dataset b9e3c92e,dataset b9e3c92e
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,dataset 31cb2609,dataset 31cb2609
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,week_ending,week_ending
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,Sunday snapshot,sunday snapshot
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,DAYOFWEEK = 1,dayofweek 1
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,Spaceship FTD,spaceship ftd
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,per-product FTD,per-product ftd
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,super_first_became_financial_date,super_first_became_financial_date
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,voyager_first_became_financial_date,voyager_first_became_financial_date
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,nova_first_transaction_at,nova_first_transaction_at
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,overall_ftd_date,overall_ftd_date
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,84 days,84 days
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,rolling 12 weeks,rolling 12 weeks
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,v_spaceship_aum,v_spaceship_aum
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,v_spaceship_mimo,v_spaceship_mimo
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,super_balance_aud,super_balance_aud
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,voyager_balance_aud,voyager_balance_aud
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,nova_balance_aud,nova_balance_aud
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,money_balance_aud,money_balance_aud
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,is_funded_incl_money,is_funded_incl_money
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,Voyager UNIVERSE portfolio,voyager universe portfolio
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,triggers,25k cohort,25k cohort
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,required_tables,main.spaceship.bronze_spaceship_metabase_contact,main spaceship bronze_spaceship_metabase_contact
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,required_tables,main.spaceship.bronze_spaceship_analytics_fct_money_transactions,main spaceship bronze_spaceship_analytics_fct_money_transactions
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,required_tables,main.spaceship.bronze_spaceship_metabase_user_beta,main spaceship bronze_spaceship_metabase_user_beta
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,required_tables,main.spaceship.bronze_spaceship_metabase_super_transactions,main spaceship bronze_spaceship_metabase_super_transactions
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,required_tables,main.spaceship.bronze_spaceship_metabase_voyager_transactions,main spaceship bronze_spaceship_metabase_voyager_transactions
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,required_tables,main.spaceship.bronze_spaceship_metabase_nova_transactions,main spaceship bronze_spaceship_metabase_nova_transactions
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,required_tables,main.spaceship.spaceship_metabase_voyager_user_balances,main spaceship spaceship_metabase_voyager_user_balances
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,required_tables,main.spaceship.spaceship_metabase_voyager_product_balances,main spaceship spaceship_metabase_voyager_product_balances
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,required_tables,main.etoro_kpi_prep.v_spaceship_aum,main etoro_kpi_prep v_spaceship_aum
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,required_tables,main.etoro_kpi_prep.v_spaceship_mimo,main etoro_kpi_prep v_spaceship_mimo
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,sample_questions,How is Funded Accounts computed for the SPS dashboard (week-ending Sunday)?,how is funded accounts computed for the sps dashboard week-ending sunday
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,sample_questions,Show the SQL for the dashboard Net Deposits widget (v_spaceship_mimo version),show the sql for the dashboard net deposits widget v_spaceship_mimo version
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,sample_questions,Reproduce the F30DD per-product weekly chart for the last 84 days,reproduce the f30dd per-product weekly chart for the last 84 days
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,sample_questions,Which dataset on the dashboard still uses raw bronze tables and why,which dataset on the dashboard still uses raw bronze tables and why
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-dashboard-queries.md,sample_questions,Why does the Voyager Net Deposits widget have Portfolio and Cohort splits,why does the voyager net deposits widget have portfolio and cohort splits
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,canonical user_id,canonical user_id
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,member_canonical,member_canonical
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,user_id_map,user_id_map
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,1 to many member_id,1 to many member_id
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,duplicate AUM,duplicate aum
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,secondary user_id,secondary user_id
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,contact_mapping,contact_mapping
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,Money account_id,money account_id
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,account_id to user_id,account_id to user_id
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,Money running balance,money running balance
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,money_daily,money_daily
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,money_running,money_running
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,weekend fill-forward,weekend fill-forward
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,Sat Sun fill,sat sun fill
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,NEXT_DAY SA,next_day sa
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,weekday only,weekday only
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,DAYOFWEEK Mon Fri,dayofweek mon fri
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,aud_usd_rates,aud_usd_rates
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,InstrumentID 7,instrumentid 7
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,AUD USD conversion,aud usd conversion
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,Australia/Sydney,australia sydney
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,FROM_UTC_TIMESTAMP,from_utc_timestamp
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,timezone reference,timezone reference
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,week-ending Sunday,week-ending sunday
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,DAYOFWEEK = 1,dayofweek 1
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,DATE_TRUNC week + 6 days,date_trunc week 6 days
